Equipo;Calificación del equipo;Tipo;Tipo.num;Capacitancia C1;Capacitancia C2;Capacitancia total;Factor de Potencia 10kV C1;Factor de Potencia 10kV Ctotal;Factor de Potencia 2.5kV C1;Factor de Potencia 2.5kV Ctotal;Factor de Potencia 2kV C2;Fuga de aceite;Inspección diafragma;Inspección visual general;Nivel de aceite;Severidad por termografía
239;FUN;IMB;0;711.46;21648;688.8219161;0.256;0.2143;0.256;0.2143;0.246;0;0;0;0;5
240;SEG;IMB;0;983.47;15978.6;926.4478771;0.229;0.232;0.229;0.236;0.236;0;0;0;0;3
241;SEG;IMB;0;935.38;14628.54;879.1643587;0.242;0.245;0.242;0.249;0.249;0;0;0;0;3
242;SEG;IMB;0;876.08;15609.68;829.5236892;0.238;0.241;0.238;0.245;0.245;0;0;0;0;3
243;FUN;IMB;0;1001.8;28797;968.1206827;0.266;0.2298;0.266;0.2298;0.227;0;0;0;0;5
244;FUN;IMB;0;977.7;30930;947.741799;0.273;0.2558;0.273;0.2558;0.234;0;0;0;0;5
245;FUN;IMB;0;941.07;28169;910.6471001;0.233;0.239;0.233;0.239;0.237;0;0;0;0;5
246;D6;IMB;0;977.7;38716.92;910.6471001;0.587;0.567;0.587;0.567;0.614;0;0;0;0;5
247;FUN;IMB;0;989;32637;959.9117647;0.233;0.2927;0.233;0.2927;0.24;0;0;0;0;5
248;FUN;IMB;0;1135;35185;1099.53125;0.191;0.2081;0.191;0.2081;0.174;0;0;0;0;5
249;FUN;IMB;0;853;26443;826.34375;0.139;0.232;0.139;0.232;0.177;0;0;0;0;5
250;FUN;IMB;0;1303;40393;1262.28125;0.167;0.2633;0.167;0.2633;0.126;0;0;0;0;5
251;FUN;IMB;0;652;20212;631.625;0.149;0.1597;0.149;0.1597;0.201;0;0;0;0;5
252;FUN;IMB;0;1016;31496;984.25;0.234;0.216;0.234;0.216;0.192;0;0;0;0;5
253;FUN;IMB;0;828;27324;803.6470588;0.189;0.2711;0.189;0.2711;0.243;0;0;0;0;5
254;FUN;IMB;0;684;21204;662.625;0.275;0.203;0.275;0.203;0.123;0;0;0;0;5
255;FUN;IMB;0;1271;39401;1231.28125;0.267;0.3007;0.267;0.3007;0.143;0;0;0;0;5
256;SEG;IMB;0;1052;32612;1019.125;0.202;0.205;0.202;0.209;0.209;0;0;0;0;3
257;FUN;IMB;0;983;30473;952.28125;0.186;0.1468;0.186;0.1468;0.217;0;0;0;0;5
258;FUN;IMB;0;905;28055;876.71875;0.179;0.2058;0.179;0.2058;0.128;0;0;0;0;5
259;FUN;IMB;0;1199;37169;1161.53125;0.134;0.2471;0.134;0.2471;0.203;0;0;0;0;5
260;FUN;IMB;0;1270;39370;1230.3125;0.28;0.1602;0.28;0.1602;0.131;0;0;0;0;5
261;FUN;IMB;0;976;32208;947.2941176;0.206;0.1527;0.206;0.1527;0.197;0;0;0;0;5
262;FUN;IMB;0;770;23870;745.9375;0.232;0.2921;0.232;0.2921;0.233;0;0;0;0;5
263;FUN;IMB;0;1075;33325;1041.40625;0.219;0.1815;0.219;0.1815;0.221;0;0;0;0;5
264;FUN;IMB;0;1126;34906;1090.8125;0.185;0.1767;0.185;0.1767;0.214;0;0;0;0;5
265;SEG;IMB;0;767;23777;743.03125;0.38;0.383;0.38;0.387;0.387;1;0;0;0;3
266;SEG;IMB;0;877.8078788;28967.66;851.99;0.384;0.387;0.384;0.391;0.391;0;0;1;0;3
267;FUN;IMB;0;842.35;27797.55;817.575;0.164;0.1871;0.39;0.1871;0.214;0;0;0;0;5
268;FUN;IMB;0;881.45;29087.85;855.525;0.168;0.1904;0.354;0.1904;0.248;0;0;0;0;5
269;FUN;IMB;0;898.4;29647.2;871.9764706;0.271;0.2171;0.271;0.2171;0.238;0;0;0;0;5
270;FUN;IMB;0;868.47;28659.51;842.9267647;0.191;0.3;0.191;0.3;0.209;0;0;0;0;5
271;FUN;IMB;0;842.21;29477.35;818.8152778;0.249;0.1961;0.249;0.1961;0.207;0;0;0;0;5
272;FUN;IMB;0;878.161;28549.7;851.9556723;0.169;0.1832;0.169;0.1832;0.243;0;0;0;0;5
273;FUN;IMB;0;848.28;26953.2;822.3972427;0.277;0.1717;0.277;0.1717;0.234;0;0;0;0;5
274;FUN;IMB;0;1168.08;20679.1;1105.627506;0.174;0.2279;0.174;0.2279;0.198;0;0;0;0;5
275;FUN;IMB;0;1205.6;20868.9;1139.756091;0.239;0.278;0.239;0.278;0.208;0;0;0;0;5
276;FUN;IMB;0;1227;40491;1190.911765;0.23;0.2212;0.23;0.2212;0.173;0;0;0;0;5
277;FUN;IMB;0;994;32802;964.7647059;0.197;0.2173;0.197;0.2173;0.142;0;0;0;0;5
278;FUN;IMB;0;876.863;27182.753;938.007;0.218;0.2952;0.218;0.2952;0.204;0;0;0;0;5
279;FUN;IMB;0;945.65;31206.45;917.8367647;0.143;0.2243;0.143;0.2243;0.124;0;0;0;0;5
280;FUN;IMB;0;967.6;31930.8;939.1411765;0.201;0.2997;0.201;0.2997;0.23;0;0;0;0;5
281;FUN;IMB;0;970.89;32039.37;942.3344118;0.252;0.292;0.252;0.292;0.218;0;0;0;0;5
282;FUN;IMB;0;923.66;30480.78;896.4935294;0.24;0.2244;0.24;0.2244;0.204;0;0;0;0;5
283;FUN;IMB;0;901;29733;874.5;0.266;0.221;0.266;0.221;0.198;0;0;0;0;5
284;FUN;IMB;0;924.53;30509.49;897.3379412;0.188;0.2674;0.188;0.2674;0.228;0;0;0;0;5
285;FUN;IMB;0;924.69;30514.77;897.4932353;0.164;0.2371;0.164;0.2371;0.207;0;0;0;0;5
286;FUN;IMB;0;929.28;30666.24;901.9482353;0.273;0.2018;0.273;0.2018;0.151;0;0;0;0;5
287;FUN;IMB;0;1121;36993;1088.029412;0.244;0.2485;0.244;0.2485;0.166;0;0;0;0;5
288;FUN;IMB;0;1040;34320;1009.411765;0.26;0.2727;0.26;0.2727;0.165;0;0;0;0;5
289;FUN;IMB;0;1238.88;38405.28;1200.165;0.202;0.2557;0.202;0.2557;0.237;0;0;0;0;5
290;FUN;IMB;0;1128.397;34980.307;1211.34;0.155;0.2066;0.155;0.2066;0.246;0;0;0;0;5
291;FUN;IMB;0;1147.094;35559.914;1238.3;0.134;0.2897;0.134;0.2897;0.224;0;0;0;0;5
292;FUN;IMB;0;821;27093;796.8529412;0.265;0.2198;0.265;0.2198;0.245;0;0;0;0;5
293;FUN;IMB;0;781;25773;758.0294118;0.28;0.1764;0.28;0.1764;0.225;0;0;0;0;5
294;FUN;IMB;0;1077;35541;1045.323529;0.207;0.2668;0.207;0.2668;0.202;0;0;0;0;5
295;FUN;IMB;0;793;26169;769.6764706;0.251;0.1534;0.251;0.1534;0.219;0;0;0;0;5
296;FUN;IMB;0;890;29370;863.8235294;0.166;0.1624;0.166;0.1624;0.139;0;0;0;0;5
297;FUN;IMB;0;892;29436;865.7647059;0.275;0.1847;0.275;0.1847;0.195;0;0;0;0;5
298;FUN;IMB;0;1110;34410;1245.6;0.132;0.2943;0.132;0.2943;0.234;0;0;0;0;5
299;FUN;IMB;0;850;26350;1269.6;0.143;0.1662;0.143;0.1662;0.186;0;0;0;0;5
300;FUN;IMB;0;1226;38006;1193.2;0.165;0.2977;0.165;0.2977;0.166;0;0;0;0;5
301;SEG;IMB;0;1028.592727;33943.56;998.34;0.39;0.393;0.39;0.397;0.397;0;0;1;0;3
302;SEG;IMB;0;992.2745455;32745.06;963.09;0.354;0.357;0.354;0.361;0.361;0;0;1;0;5
303;FUN;IMB;0;1098;36234;1065.705882;0.213;0.2001;0.213;0.2001;0.223;0;0;0;0;5
304;FUN;IMB;0;1101;36333;1068.617647;0.217;0.1881;0.217;0.1881;0.169;0;0;0;0;5
305;FUN;IMB;0;1284;42372;1246.235294;0.241;0.1737;0.241;0.1737;0.136;0;0;0;0;5
306;FUN;IMB;0;1088;35904;1056;0.225;0.2026;0.225;0.2026;0.123;0;0;0;0;5
307;FUN;IMB;0;663;21879;643.5;0.22;0.1691;0.22;0.1691;0.144;0;0;0;0;5
308;FUN;IMB;0;1252;41316;1215.176471;0.144;0.2827;0.144;0.2827;0.192;0;0;0;0;5
309;FUN;IMB;0;933.7;30812.1;906.2382353;0.165;0.236;0.165;0.236;0.217;0;0;0;0;5
310;FUN;IMB;0;970.8;32036.4;942.2470588;0.13;0.2363;0.13;0.2363;0.176;0;0;0;0;5
311;SEG;IMB;0;976.55;33713.2;949.0591734;0.238;0.241;0.238;0.245;0.245;0;0;0;0;5
312;FUN;IMB;0;917;30261;890.0294118;0.279;0.1525;0.279;0.1525;0.162;0;0;0;0;5
313;FUN;IMB;0;840;27720;815.2941176;0.127;0.2093;0.127;0.2093;0.168;0;0;0;0;5
314;FUN;IMB;0;857;28281;831.7941176;0.226;0.2493;0.226;0.2493;0.159;0;0;0;0;5
315;FUN;IMB;0;1031;34023;1000.676471;0.144;0.2152;0.144;0.2152;0.122;0;0;0;0;5
316;FUN;IMB;0;1186;39138;1151.117647;0.155;0.1454;0.155;0.1454;0.212;0;0;0;0;5
317;FUN;IMB;0;785;25905;761.9117647;0.206;0.1867;0.206;0.1867;0.229;0;0;0;0;5
318;FUN;IMB;0;970.16;32015.28;941.6258824;0.164;0.1445;0.164;0.1445;0.166;0;0;0;0;5
319;SEG;IMB;0;1007.36;34377.55;978.6818383;0.229;0.232;0.229;0.236;0.236;0;0;0;0;5
320;FUN;IMB;0;1208;39864;1172.470588;0.131;0.1819;0.131;0.1819;0.184;0;0;0;0;5
321;FUN;IMB;0;822;27126;797.8235294;0.25;0.2085;0.25;0.2085;0.147;0;0;0;0;5
322;FUN;IMB;0;750;24750;727.9411765;0.265;0.1569;0.265;0.1569;0.238;0;0;0;0;5
323;FUN;IMB;0;1147;37851;1113.264706;0.2;0.2791;0.2;0.2791;0.174;0;0;0;0;5
324;FUN;IMB;0;1083;35739;1051.147059;0.24;0.2324;0.24;0.2324;0.193;0;0;0;0;5
325;FUN;IMB;0;1032;34056;1001.647059;0.133;0.1708;0.133;0.1708;0.236;0;0;0;0;5
326;FUN;IMB;0;955.3;33994;929.1879437;0.15;0.1671;0.15;0.1671;0.145;0;0;0;0;5
327;FUN;IMB;0;1010.83;38412.45;984.9118803;0.241;0.1606;0.241;0.1606;0.229;0;0;0;0;5
328;FUN;IMB;0;933.5;32010;907.0479761;0.233;0.304;0.233;0.304;0.166;0;0;0;0;5
329;FUN;IMB;0;1012;33396;982.2352941;0.261;0.1594;0.261;0.1594;0.211;0;0;0;0;5
330;FUN;IMB;0;843;27819;818.2058824;0.145;0.252;0.145;0.252;0.248;0;0;0;0;5
331;FUN;IMB;0;1010;33330;980.2941176;0.225;0.2665;0.225;0.2665;0.151;0;0;0;0;5
332;FUN;IMB;0;790;26070;766.7647059;0.248;0.2067;0.248;0.2067;0.243;0;0;0;0;5
333;FUN;IMB;0;915;30195;888.0882353;0.212;0.183;0.212;0.183;0.216;0;0;0;0;5
334;FUN;IMB;0;929;30657;901.6764706;0.251;0.2857;0.251;0.2857;0.147;0;0;0;0;5
335;FUN;IMB;0;1030;33990;999.7058824;0.264;0.2232;0.264;0.2232;0.242;0;0;0;0;5
336;FUN;IMB;0;878;28974;852.1764706;0.219;0.2435;0.219;0.2435;0.16;0;0;0;0;5
337;FUN;IMB;0;1007;33231;977.3823529;0.164;0.25;0.164;0.25;0.203;0;0;0;0;5
338;FUN;IMB;0;1031;34023;1000.676471;0.145;0.2871;0.145;0.2871;0.213;0;0;0;0;5
339;FUN;IMB;0;1086;35838;1054.058824;0.175;0.1498;0.175;0.1498;0.22;0;0;0;0;5
340;FUN;IMB;0;1077;35541;1045.323529;0.28;0.2129;0.28;0.2129;0.195;0;0;0;0;5
341;FUN;IMB;0;785;25905;761.9117647;0.146;0.1755;0.146;0.1755;0.16;0;0;0;0;5
342;FUN;IMB;0;976;32208;947.2941176;0.168;0.1926;0.168;0.1926;0.162;0;0;0;0;5
343;FUN;IMB;0;901;29733;874.5;0.205;0.2391;0.205;0.2391;0.237;0;0;0;0;5
344;FUN;IMB;0;852;28116;826.9411765;0.125;0.1844;0.125;0.1844;0.159;0;0;0;0;5
345;FUN;IMB;0;758;25014;735.7058824;0.141;0.2624;0.141;0.2624;0.151;0;0;0;0;5
346;FUN;IMB;0;862;28446;836.6470588;0.211;0.1924;0.211;0.1924;0.157;0;0;0;0;5
347;FUN;IMB;0;750;24750;727.9411765;0.261;0.1941;0.261;0.1941;0.125;0;0;0;0;5
348;FUN;IMB;0;876;28908;850.2352941;0.162;0.2808;0.162;0.2808;0.141;0;0;0;0;5
349;FUN;IMB;0;1010;33330;980.2941176;0.202;0.2436;0.202;0.2436;0.137;0;0;0;0;5
350;FUN;IMB;0;754;24882;731.8235294;0.121;0.1843;0.121;0.1843;0.218;0;0;0;0;5
351;FUN;IMB;0;771;25443;748.3235294;0.21;0.1824;0.21;0.1824;0.212;0;0;0;0;5
352;FUN;IMB;0;984;32472;955.0588235;0.236;0.2863;0.236;0.2863;0.169;0;0;0;0;5
353;FUN;IMB;0;835;27555;810.4411765;0.266;0.1886;0.266;0.1886;0.189;0;0;0;0;5
354;FUN;IMB;0;769;25377;746.3823529;0.176;0.233;0.176;0.233;0.136;0;0;0;0;5
355;FUN;IMB;0;875;28875;849.2647059;0.271;0.3017;0.271;0.3017;0.161;0;0;0;0;5
356;FUN;IMB;0;990;32670;960.8823529;0.129;0.2289;0.129;0.2289;0.189;0;0;0;0;5
357;FUN;IMB;0;951;31383;923.0294118;0.194;0.2339;0.194;0.2339;0.148;0;0;0;0;5
358;FUN;IMB;0;820;27060;795.8823529;0.186;0.1885;0.186;0.1885;0.236;0;0;0;0;5
359;FUN;IMB;0;1013;33429;983.2058824;0.197;0.2784;0.197;0.2784;0.175;0;0;0;0;5
360;FUN;IMB;0;815;26895;791.0294118;0.13;0.1949;0.13;0.1949;0.135;0;0;0;0;5
361;FUN;IMB;0;823;27159;798.7941176;0.227;0.1776;0.227;0.1776;0.174;0;0;0;0;5
362;FUN;IMB;0;1242;40986;1205.470588;0.182;0.1641;0.182;0.1641;0.171;0;0;0;0;5
363;FUN;IMB;0;961;31713;932.7352941;0.242;0.2762;0.242;0.2762;0.196;0;0;0;0;5
364;FUN;IMB;0;843;27819;818.2058824;0.233;0.1745;0.233;0.1745;0.237;0;0;0;0;5
365;SEG;IMB;0;931.7;30374;903.9713471;0.19;0.193;0.19;0.197;0.197;0;0;0;0;5
366;SEG;IMB;0;912.7;33818;888.7148431;0.179;0.182;0.179;0.186;0.186;0;0;0;0;5
367;SEG;IMB;0;967.6;33634;940.5420096;0.184;0.187;0.184;0.191;0.191;0;0;0;0;5
368;FUN;IMB;0;922.56;31537;896.3391592;0.199;0.1966;0.199;0.1966;0.176;0;0;0;0;5
369;FUN;IMB;0;891.16;32913;867.6668517;0.177;0.216;0.177;0.216;0.172;0;0;0;0;5
370;FUN;IMB;0;949.6;38233;926.5862092;0.241;0.2025;0.241;0.2025;0.13;0;0;0;0;5
371;FUN;IMB;0;736;24288;714.3529412;0.27;0.2895;0.27;0.2895;0.218;0;0;0;0;5
372;FUN;IMB;0;1160;38280;1125.882353;0.174;0.1577;0.174;0.1577;0.241;0;0;0;0;5
373;FUN;IMB;0;917;30261;890.0294118;0.129;0.2108;0.129;0.2108;0.158;0;0;0;0;5
374;FUN;IMB;0;1060;34980;1028.823529;0.179;0.2787;0.179;0.2787;0.147;0;0;0;0;5
375;FUN;IMB;0;1129.78;19629.1;1068.292923;0.218;0.2976;0.218;0.2976;0.236;0;0;0;0;5
376;FUN;IMB;0;1117.41;19186.1;1055.912992;0.146;0.1822;0.146;0.1822;0.172;0;0;0;0;5
377;FUN;IMB;0;1120.66;19303.2;1059.169232;0.157;0.181;0.157;0.181;0.148;0;0;0;0;5
378;D6;IMB;0;1356.05;45644.643;1343.264162;0.678;0.602;0.678;0.602;0.249;0;0;0;0;5
379;FUN;IMB;0;975;32175;946.3235294;0.157;0.2173;0.157;0.2173;0.122;0;0;0;0;5
380;FUN;IMB;0;984;32472;955.0588235;0.252;0.2941;0.252;0.2941;0.233;0;0;0;0;5
381;FUN;IMB;0;1063;32953;1029.78125;0.139;0.3007;0.139;0.3007;0.214;0;0;0;0;5
391;FUN;IMB;0;927.52;28753.12;898.535;0.163;0.17;0.163;0.17;0.175;0;0;0;0;5
392;D6;IMB;0;872;34531.2;935.5743842;0.737;0.605;0.737;0.605;0.133;0;0;0;0;5
393;FUN;IMB;0;885.9;27462.9;858.215625;0.204;0.1986;0.204;0.1986;0.141;0;0;0;0;5
394;D6;IMB;0;775;30690;831.5024631;0.728;0.622;0.728;0.622;0.266;0;0;0;0;5
395;FUN;IMB;0;878.03;27218.93;850.5915625;0.275;0.2106;0.275;0.2106;0.236;0;0;0;0;5
396;D6;IMB;0;749;29660.4;803.6068966;0.66;0.475;0.66;0.475;0.697;0;0;0;0;5
400;D6;IMB;0;799;31640.4;857.2522167;0.625;0.61;0.625;0.61;0.511;0;0;0;0;5
401;D6;IMB;0;745;29502;799.3152709;0.585;0.521;0.585;0.521;0.639;0;0;0;0;5
402;D6;IMB;0;871;34491.6;934.5014778;0.638;0.666;0.638;0.666;0.145;0;0;0;0;5
403;D6;IMB;0;879;34808.4;943.0847291;0.685;0.478;0.685;0.478;0.147;0;0;0;0;5
404;D6;IMB;0;967;38293.2;1037.500493;0.715;0.49;0.715;0.49;0.2;0;0;0;0;5
405;D6;IMB;0;785;31086;842.2315271;0.601;0.596;0.601;0.596;0.271;0;0;0;0;5
406;D6;IMB;0;971;38451.6;1041.792118;0.736;0.608;0.736;0.608;0.163;0;0;0;0;5
407;D6;IMB;0;889;35204.4;953.8137931;0.627;0.648;0.627;0.648;0.311;0;0;0;0;5
408;D6;IMB;0;753;29818.8;807.8985222;0.73;0.681;0.73;0.681;0.462;0;0;0;0;5
409;FUN;IMB;0;1269.08;39341.48;1229.42125;0.172;0.2464;0.172;0.2464;0.187;0;0;0;0;5
410;D6;IMB;0;842;33343.2;903.3871921;0.592;0.622;0.592;0.622;0.215;1;0;0;0;5
411;FUN;IMB;0;941.79;29195.49;912.3590625;0.221;0.2091;0.221;0.2091;0.235;0;0;0;0;5
412;FUN;IMB;0;965.92;29943.52;935.735;0.147;0.2485;0.147;0.2485;0.125;0;0;0;0;5
413;FUN;IMB;0;876.36;27167.16;848.97375;0.248;0.2392;0.248;0.2392;0.188;0;0;0;0;5
414;D6;IMB;0;889;35844.48;954.2334947;0.558;0.483;0.558;0.483;0.318;1;0;0;0;5
415;SEG;IMB;0;1109.038788;36598.28;1076.42;0.315;0.318;0.315;0.322;0.322;0;0;1;0;5
416;SEG;IMB;0;1071.834545;35370.54;1040.31;0.26;0.263;0.26;0.267;0.267;0;0;1;0;5
417;SEG;IMB;0;1136.073939;37490.44;1102.66;0.25;0.253;0.25;0.257;0.257;0;0;1;0;5
418;SEG;IMB;0;1091.770909;36028.44;1059.66;0.238;0.241;0.238;0.245;0.245;0;0;1;0;5
419;SEG;IMB;0;1031.508485;34039.78;1001.17;0.27;0.273;0.27;0.277;0.277;0;0;1;0;5
420;SEG;IMB;0;1047.478182;34566.78;1016.67;0.256;0.259;0.256;0.263;0.263;0;0;1;0;5
421;FUN;IMB;0;913;28303;1046.43;0.131;0.161;0.131;0.161;0.236;0;0;0;0;5
422;FUN;IMB;0;663;20553;1058.51;0.122;0.2684;0.122;0.2684;0.226;0;0;0;0;5
423;FUN;IMB;0;1473;45663;1046.43;0.157;0.2956;0.157;0.2956;0.126;0;0;0;0;5
424;FUN;IMB;0;1468;45508;1100.03;0.172;0.181;0.172;0.181;0.149;0;0;0;0;5
425;FUN;IMB;0;1249;38719;1073.87;0.275;0.2947;0.275;0.2947;0.186;0;0;0;0;5
426;FUN;IMB;0;1227;38037;1188.65625;0.15;0.1925;0.15;0.1925;0.185;0;0;0;0;5
427;FUN;IMB;0;1461;45291;1253.04;0.259;0.2414;0.259;0.2414;0.193;0;0;0;0;5
428;FUN;IMB;0;970;30070;1204.47;0.143;0.2447;0.143;0.2447;0.145;0;0;0;0;5
429;FUN;IMB;0;854;26474;1207.45;0.224;0.156;0.224;0.156;0.168;0;0;0;0;5
430;FUN;IMB;0;1429;44299;1262.45;0.182;0.243;0.182;0.243;0.155;0;0;0;0;5
431;FUN;IMB;0;1219;37789;1173.65;0.12;0.2341;0.12;0.2341;0.209;0;0;0;0;5
432;FUN;IMB;0;1491;46221;1203.78;0.178;0.2272;0.178;0.2272;0.162;0;0;0;0;5
433;FUN;IMB;0;868;26908;1199.04;0.179;0.2627;0.179;0.2627;0.199;0;0;0;0;5
434;FUN;IMB;0;1345;41695;1205.61;0.126;0.1747;0.126;0.1747;0.151;0;0;0;0;5
435;FUN;IMB;0;1235;38285;1272.36;0.175;0.2906;0.175;0.2906;0.219;0;0;0;0;5
436;FUN;IMB;0;1073;35409;1041.441176;0.176;0.195;0.176;0.195;0.226;0;0;0;0;5
437;FUN;IMB;0;893;29469;866.7352941;0.228;0.189;0.228;0.189;0.149;0;0;0;0;5
438;FUN;IMB;0;1072;35376;1040.470588;0.203;0.2201;0.203;0.2201;0.133;0;0;0;0;5
439;FUN;IMB;0;998;32934;968.6470588;0.238;0.2542;0.238;0.2542;0.125;0;0;0;0;5
440;FUN;IMB;0;786;25938;762.8823529;0.171;0.28;0.171;0.28;0.195;0;0;0;0;5
441;FUN;IMB;0;772;25476;749.2941176;0.134;0.2685;0.134;0.2685;0.203;0;0;0;0;5
442;FUN;IMB;0;818;26994;793.9411765;0.188;0.161;0.188;0.161;0.214;0;0;0;0;5
443;FUN;IMB;0;750;24750;727.9411765;0.277;0.2273;0.277;0.2273;0.224;0;0;0;0;5
444;FUN;IMB;0;1025;33825;994.8529412;0.226;0.2267;0.226;0.2267;0.182;0;0;0;0;5
445;FUN;IMB;0;896.539;30482.326;870.9236;0.198;0.2297;0.198;0.2297;0.235;0;0;0;0;5
446;FUN;IMB;0;835.629;28411.386;811.7538857;0.153;0.1901;0.153;0.1901;0.129;0;0;0;0;5
447;FUN;IMB;0;843.488;28678.592;819.3883429;0.225;0.2687;0.225;0.2687;0.232;0;0;0;0;5
448;D6;IMB;0;872;35159.04;935.98606;0.577;0.472;0.577;0.472;0.553;1;0;0;0;5
449;D6;IMB;0;951;38344.32;1020.782962;0.662;0.545;0.662;0.545;0.346;1;0;0;0;5
450;D6;IMB;0;860;34675.2;923.1055179;0.569;0.534;0.569;0.534;0.151;1;0;0;0;5
451;D6;IMB;0;941;37941.12;1010.049177;0.56;0.631;0.56;0.631;0.161;1;0;0;0;5
452;D6;IMB;0;1127;45440.64;1209.69758;0.704;0.53;0.704;0.53;0.508;1;0;0;0;5
453;D6;IMB;0;1190;47980.8;1277.320426;0.601;0.619;0.601;0.619;0.744;1;0;0;0;5
454;D6;IMB;0;1102;44432.64;1182.863117;0.677;0.565;0.677;0.565;0.675;1;0;0;0;5
455;D6;IMB;0;1224;49351.68;1313.815295;0.662;0.518;0.662;0.518;0.659;1;0;1;0;5
456;D6;IMB;0;899;36247.68;964.9672798;0.607;0.466;0.607;0.466;0.22;1;0;1;0;5
457;FUN;IMB;0;846.8;28791.2;822.6057143;0.236;0.279;0.236;0.279;0.122;0;0;0;0;5
458;FUN;IMB;0;856.8;29131.2;832.32;0.204;0.1716;0.204;0.1716;0.17;0;0;0;0;5
459;FUN;IMB;0;873;29682;848.0571429;0.136;0.1659;0.136;0.1659;0.139;0;0;0;0;5
463;D6;IMB;0;1120;45158.4;1202.18393;0.602;0.502;0.602;0.502;0.158;1;0;1;0;5
464;D6;IMB;0;1266;51045.12;1358.897193;0.574;0.605;0.574;0.605;0.52;1;0;1;0;5
465;FUN;IMB;0;855.03;24732.7;826.4586378;0.148;0.3;0.148;0.3;0.212;0;0;0;0;5
466;FUN;IMB;0;854.14;23125.9;823.716567;0.276;0.1658;0.276;0.1658;0.134;0;0;0;0;5
467;FUN;IMB;0;829.259;24907.8;802.5399219;0.161;0.2381;0.161;0.2381;0.197;0;0;0;0;5
468;FUN;IMB;0;821.89;27944.26;798.4074286;0.274;0.1897;0.274;0.1897;0.212;0;0;0;0;5
469;FUN;IMB;0;827.392;28131.328;803.7522286;0.262;0.2483;0.262;0.2483;0.168;0;0;0;0;5
470;FUN;IMB;0;878.315;29862.71;853.2202857;0.253;0.294;0.253;0.294;0.136;0;0;0;0;5
471;D6;IMB;0;970;39110.4;1041.177154;0.728;0.596;0.728;0.596;0.615;1;0;1;0;5
472;D6;IMB;0;1254;50561.28;1346.016651;0.679;0.58;0.679;0.58;0.234;1;0;1;0;5
473;FUN;IMB;0;1248;61874;1223.325497;0.244;0.2224;0.244;0.2224;0.196;0;0;0;0;5
474;FUN;IMB;0;1253;69300;1230.747098;0.162;0.2527;0.162;0.2527;0.127;0;0;0;0;5
475;FUN;IMB;0;1215;61005;1191.274108;0.135;0.2507;0.135;0.2507;0.137;0;0;0;0;5
476;FUN;IMB;0;1237;63524;1213.37206;0.241;0.1917;0.241;0.1917;0.138;0;0;0;0;5
477;FUN;IMB;0;1199;61356;1176.018608;0.206;0.1435;0.206;0.1435;0.238;0;0;0;0;5
478;FUN;IMB;0;1226;59289;1201.161927;0.241;0.1645;0.241;0.1645;0.211;0;0;0;0;5
479;FUN;IMB;0;1256;62676;1231.324783;0.251;0.2213;0.251;0.2213;0.228;0;0;0;0;5
480;FUN;IMB;0;1292;40052;1251.625;0.256;0.2735;0.256;0.2735;0.193;0;0;0;0;5
481;FUN;IMB;0;1259;67442;1235.927832;0.254;0.2315;0.254;0.2315;0.192;0;0;0;0;5
482;FUN;IMB;0;1276;66682;1252.041437;0.263;0.2154;0.263;0.2154;0.128;0;0;0;0;5
483;FUN;IMB;0;1221;37851;1182.84375;0.192;0.2729;0.192;0.2729;0.145;0;0;0;0;5
484;FUN;IMB;0;1266;62866;1241.008483;0.163;0.2064;0.163;0.2064;0.129;0;0;0;0;5
485;FUN;IMB;0;1281;39711;1240.96875;0.214;0.2446;0.214;0.2446;0.131;0;0;0;0;5
486;FUN;IMB;0;1242.9;58452;1217.021736;0.233;0.1636;0.233;0.1636;0.228;0;0;0;0;5
487;FUN;IMB;0;1246.1;60409;1220.9153;0.226;0.2557;0.226;0.2557;0.133;0;0;0;0;5
488;FUN;IMB;0;1228.9;69104;1207.427898;0.125;0.1728;0.125;0.1728;0.22;0;0;0;0;5
489;FUN;IMB;0;1260.2;59416;1234.026574;0.234;0.2049;0.234;0.2049;0.233;0;0;0;0;5
490;FUN;IMB;0;1280.4;65619;1255.894187;0.221;0.2334;0.221;0.2334;0.15;0;0;0;0;5
491;FUN;IMB;0;1245.1;67257;1222.468956;0.123;0.2962;0.123;0.2962;0.123;0;0;0;0;5
492;FUN;IMB;0;1295.5;68373;1271.409913;0.22;0.2593;0.22;0.2593;0.161;0;0;0;0;5
493;FUN;IMB;0;1280.4;65619;1255.894187;0.21;0.2539;0.21;0.2539;0.226;0;0;0;0;5
494;FUN;IMB;0;1222.9;68965;1201.593131;0.143;0.2625;0.143;0.2625;0.156;0;0;0;0;5
495;FUN;IMB;0;828;25668;1110.2;0.16;0.1675;0.16;0.1675;0.23;0;0;0;0;5
496;FUN;IMB;0;1267;39277;1137.1;0.174;0.2425;0.174;0.2425;0.233;0;0;0;0;5
497;FUN;IMB;0;1359;42129;1121.3;0.198;0.1672;0.198;0.1672;0.223;0;0;0;0;5
503;FUN;IMB;0;758.4;23510.4;734.7;0.274;0.2487;0.274;0.2487;0.152;0;0;0;0;5
509;FUN;IMB;0;994;30814;1112.3;0.206;0.2366;0.206;0.2366;0.199;0;0;0;0;5
510;FUN;IMB;0;833;25823;1091.1;0.24;0.1782;0.24;0.1782;0.184;0;0;0;0;5
